NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY	7		Rejected!	
GOBP_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	26	24		
GOBP_RELAXATION_OF_SMOOTH_MUSCLE	11		Rejected!	
GOBP_2FE_2S_CLUSTER_ASSEMBLY	7		Rejected!	
GOBP_HISTONE_H3_K4_DIMETHYLATION	7		Rejected!	
GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL	13		Rejected!	
GOBP_TOOTH_ERUPTION	7		Rejected!	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	218	177		
GOBP_DNA_METHYLATION_OR_DEMETHYLATION	105	85		
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE	36	36		
GOBP_RESPONSE_TO_HUMAN_CHORIONIC_GONADOTROPIN	5		Rejected!	
GOBP_CELL_CYCLE_PHASE_TRANSITION	576		Rejected!	
GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	11		Rejected!	
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	473	427		
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	85	83		
GOBP_CILIUM_ORGANIZATION	416	379		
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	98	94		
GOBP_CELL_CYCLE_DNA_REPLICATION	43	42		
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS	46	42		
GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST	16	15		
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	14		Rejected!	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	20	20		
GOBP_AUTOPHAGY_OF_NUCLEUS	16	16		
GOBP_LATE_NUCLEOPHAGY	7		Rejected!	
GOBP_G_QUADRUPLEX_DNA_UNWINDING	7		Rejected!	
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT	50	50		
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING	30	28		
GOBP_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	23	21		
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	9		Rejected!	
GOBP_MODULATION_BY_HOST_OF_VIRAL_RNA_GENOME_REPLICATION	5		Rejected!	
GOBP_ACTOMYOSIN_CONTRACTILE_RING_ORGANIZATION	7		Rejected!	
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	157	150		
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION	280	237		
GOBP_BIOLOGICAL_PHASE	11		Rejected!	
GOBP_ESTROUS_CYCLE	15		Rejected!	
GOBP_HAIR_CYCLE_PHASE	9		Rejected!	
GOBP_PLASMA_MEMBRANE_RAFT_ASSEMBLY	7		Rejected!	
GOBP_PLASMA_MEMBRANE_RAFT_ORGANIZATION	11		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE_RAFT	5		Rejected!	
GOBP_LIPOPROTEIN_LOCALIZATION	21	15		
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SINGLE_STRAND_ANNEALING	8		Rejected!	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_SYNTHESIS_DEPENDENT_STRAND_ANNEALING	8		Rejected!	
GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	57	56		
GOBP_DNA_DEAMINATION	13		Rejected!	
GOBP_DEPYRIMIDINATION	8		Rejected!	
GOBP_ACTIN_NUCLEATION	59	57		
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	254	231		
GOBP_G0_TO_G1_TRANSITION	41	37		
GOBP_PLASMA_MEMBRANE_FUSION	26		Rejected!	
GOBP_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_INNER_MEMBRANE	13		Rejected!	
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MEMBRANE	6		Rejected!	
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE	23	23		
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE_BY_STOP_TRANSFER_MEMBRANE_ANCHOR_SEQUENCE	10		Rejected!	
GOBP_PROTEIN_RETENTION_IN_GOLGI_APPARATUS	5		Rejected!	
GOBP_CONSTITUTIVE_SECRETORY_PATHWAY	7		Rejected!	
GOBP_REGULATED_EXOCYTOSIS	243	207		
GOBP_TRANSCYTOSIS	21	18		
GOBP_T_CELL_SELECTION	51	41		
GOBP_POSITIVE_THYMIC_T_CELL_SELECTION	14		Rejected!	
GOBP_THYMIC_T_CELL_SELECTION	22	18		
GOBP_T_HELPER_1_CELL_DIFFERENTIATION	21	18		
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	15		Rejected!	
GOBP_REGULATORY_T_CELL_DIFFERENTIATION	39	28		
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	87	78		
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	32	30		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	57	50		
GOBP_INNATE_IMMUNE_RESPONSE	921		Rejected!	
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	240	184		
GOBP_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	145	107		
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	90	56		
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	69	37		
GOBP_INTERMEDIATE_FILAMENT_BUNDLE_ASSEMBLY	7		Rejected!	
GOBP_INTEGRIN_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_INTEGRIN_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_PROTEIN_NEDDYLATION	27	26		
GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT	12		Rejected!	
GOBP_CELLULAR_EXTRAVASATION	75	64		
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	101	87		
GOBP_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS	9		Rejected!	
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	238	209		
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	64	52		
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING	12		Rejected!	
GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS	6		Rejected!	
GOBP_CELL_FATE_COMMITMENT	282	207		
GOBP_APICAL_PROTEIN_LOCALIZATION	15	15		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1668		Rejected!	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	92	88		
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	38	34		
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY	19	18		
GOBP_SARCOMERE_ORGANIZATION	44	37		
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	210	177		
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	18	18		
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	324	285		
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	40	22		
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT	37	36		
GOBP_PHOSPHOLIPID_TRANSLOCATION	53	47		
GOBP_CELLULAR_RESPIRATION	240	228		
GOBP_FARNESYL_DIPHOSPHATE_METABOLIC_PROCESS	6		Rejected!	
GOBP_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	8		Rejected!	
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	20	16		
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_I_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	14		Rejected!	
GOBP_FAT_CELL_DIFFERENTIATION	245	208		
GOBP_MYOBLAST_DIFFERENTIATION	112	96		
GOBP_BONE_RESORPTION	63	55		
GOBP_CELL_REDOX_HOMEOSTASIS	41	41		
GOBP_RESPONSE_TO_ETHANOL	129	104		
GOBP_RESPONSE_TO_ETHER	11		Rejected!	
GOBP_LOCOMOTOR_RHYTHM	15		Rejected!	
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	43	36		
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	24	18		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	10		Rejected!	
GOBP_MAST_CELL_ACTIVATION	71	51		
GOBP_REGULATION_OF_B_CELL_DIFFERENTIATION	33	26		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	48	39		
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	23	16		
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	1641		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	719		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	916		Rejected!	
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION	147	119		
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	60	50		
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	72	58		
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	48	35		
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	28	24		
GOBP_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	39	31		
GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	19	17		
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	210	171		
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	58	45		
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	130	109		
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	43	32		
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	18	16		
GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	23	17		
GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MELANOCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	215	180		
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	95	79		
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	104	85		
GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	48	42		
GOBP_NEGATIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	35	29		
GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	25	19		
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	16		Rejected!	
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	38	35		
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	20	17		
GOBP_POSITIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	11		Rejected!	
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	20	18		
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION	10		Rejected!	
GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	75	62		
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	25	21		
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	44	35		
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	196	162		
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	73	57		
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	93	73		
GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	140	116		
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	55	43		
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	74	63		
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	68	50		
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	32	25		
GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	26	16		
GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT	66	53		
GOBP_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	33	28		
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	76	64		
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	27	22		
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	43	38		
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	18	15		
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	23	16		
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	28	27		
GOBP_POSITIVE_REGULATION_OF_TRANSLATION	143	130		
GOBP_RESPIRATORY_BURST	39	30		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	209	197		
GOBP_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	33	29		
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR	36	35		
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	128	125		
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	40	40		
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	55	46		
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	27	21		
GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	38	36		
GOBP_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	48	38		
GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTION_POTENTIAL	8		Rejected!	
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	57	38		
GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	36	24		
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION	38	37		
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	48	36		
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	36	25		
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	54	51		
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION	18	15		
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	484	406		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	405	358		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	362	306		
GOBP_NEGATIVE_REGULATION_OF_CELL_SIZE	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_SIZE	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_VOLUME	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	58	46		
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	97	88		
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	93	82		
GOBP_EPIGENETIC_MAINTENANCE_OF_CHROMATIN_IN_TRANSCRIPTION_COMPETENT_CONFORMATION	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOLYTIC_PROCESS	21	18		
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	77	63		
GOBP_NEGATIVE_REGULATION_OF_ISOTYPE_SWITCHING	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING	28	25		
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	110	88		
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	153	128		
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	44	38		
GOBP_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	676		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY	422	370		
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	350	256		
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	376	335		
GOBP_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	16	15		
GOBP_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_COHESION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SISTER_CHROMATID_COHESION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	33	31		
GOBP_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	37	37		
GOBP_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_ELONGATION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VASOCONSTRICTION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	33	23		
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	45	44		
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	72	66		
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	52	42		
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	78	68		
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS	38	32		
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS	86	77		
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	39	27		
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	40	30		
GOBP_REGULATION_OF_FEMALE_RECEPTIVITY	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GROWTH	249	223		
GOBP_POSITIVE_REGULATION_OF_GROWTH	261	218		
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	246	220		
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	129	110		
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION	25	21		
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	49	37		
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1551		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	31	24		
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	30	23		
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	33	31		
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1235		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III	18	18		
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	19	18		
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION	31	25		
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	27	16		
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	17	15		
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	25	19		
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	48	40		
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	31	25		
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	15		Rejected!	
GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION	5		Rejected!	
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	90	80		
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	15		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	7		Rejected!	
GOBP_ADP_METABOLIC_PROCESS	92	83		
GOBP_AMP_METABOLIC_PROCESS	25	23		
GOBP_ATP_METABOLIC_PROCESS	217	201		
GOBP_CMP_METABOLIC_PROCESS	7		Rejected!	
GOBP_GMP_METABOLIC_PROCESS	28	26		
GOBP_GTP_METABOLIC_PROCESS	25	24		
GOBP_IMP_METABOLIC_PROCESS	18	16		
GOBP_UMP_CATABOLIC_PROCESS	5		Rejected!	
GOBP_UTP_METABOLIC_PROCESS	12		Rejected!	
GOBP_DAMP_METABOLIC_PROCESS	7		Rejected!	
GOBP_DGMP_METABOLIC_PROCESS	5		Rejected!	
GOBP_CAMP_METABOLIC_PROCESS	23	21		
GOBP_CGMP_METABOLIC_PROCESS	16		Rejected!	
GOBP_DTMP_METABOLIC_PROCESS	7		Rejected!	
GOBP_DTTP_METABOLIC_PROCESS	5		Rejected!	
GOBP_DUMP_METABOLIC_PROCESS	9		Rejected!	
GOBP_DUMP_CATABOLIC_PROCESS	6		Rejected!	
GOBP_ADENOSINE_METABOLIC_PROCESS	10		Rejected!	
GOBP_CYTIDINE_METABOLIC_PROCESS	12		Rejected!	
GOBP_GUANINE_METABOLIC_PROCESS	5		Rejected!	
GOBP_INOSINE_METABOLIC_PROCESS	5		Rejected!	
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	19	19		
GOBP_NUCLEOBASE_CATABOLIC_PROCESS	10		Rejected!	
GOBP_DEOXYRIBONUCLEOSIDE_CATABOLIC_PROCESS	6		Rejected!	
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	5		Rejected!	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	5		Rejected!	
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS	22	20		
GOBP_PURINE_RIBONUCLEOSIDE_CATABOLIC_PROCESS	7		Rejected!	
GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	7		Rejected!	
GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS	9		Rejected!	
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	58	54		
GOBP_PIGMENT_CATABOLIC_PROCESS	11		Rejected!	
GOBP_ALCOHOL_CATABOLIC_PROCESS	54	47		
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	143	126		
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	63	59		
GOBP_POLYOL_CATABOLIC_PROCESS	27	26		
GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS	16		Rejected!	
GOBP_ALDEHYDE_CATABOLIC_PROCESS	14		Rejected!	
GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	48	41		
